# Example TAFTS LBLRTM output
# WN (cm^{-1})  Rad(mW m^{-2} sr^{-1} cm)
     189.282      3.29100
     189.292      3.29396
     189.302      3.29698
     189.312      3.29995
     189.322      3.30275
     189.332      3.30534
     189.342      3.30768
     189.352      3.30984
     189.362      3.31191
     189.372      3.31399
     189.382      3.31618
     189.392      3.31856
     189.402      3.32113
     189.412      3.32384
     189.422      3.32661
     189.432      3.32933
     189.442      3.33189
     189.452      3.33423
     189.462      3.33633
     189.472      3.33824
     189.482      3.34005
     189.492      3.34188
     189.502      3.34382
     189.512      3.34594
     189.522      3.34825
     189.532      3.35073
     189.542      3.35327
     189.552      3.35576
     189.562      3.35811
     189.572      3.36024
     189.582      3.36215
     189.592      3.36386
     189.602      3.36547
     189.612      3.36708
     189.622      3.36881
     189.632      3.37071
     189.642      3.37282
     189.652      3.37508
     189.662      3.37742
     189.672      3.37973
     189.682      3.38189
     189.692      3.38384
     189.702      3.38556
     189.712      3.38709
     189.722      3.38851
     189.732      3.38994
     189.742      3.39147
     189.752      3.39318
     189.762      3.39510
     189.772      3.39718
     189.782      3.39934
     189.792      3.40148
     189.802      3.40348
     189.812      3.40528
     189.822      3.40686
     189.832      3.40824
     189.842      3.40952
     189.852      3.41079
     189.862      3.41217
     189.872      3.41373
     189.882      3.41549
     189.892      3.41742
     189.902      3.41944
     189.912      3.42144
     189.922      3.42332
     189.932      3.42500
     189.942      3.42645
     189.952      3.42770
     189.962      3.42884
     189.972      3.42998
     189.982      3.43121
     189.992      3.43261
     190.002      3.43421
     190.012      3.43599
     190.022      3.43786
     190.032      3.43972
     190.042      3.44145
     190.052      3.44299
     190.062      3.44430
     190.072      3.44541
     190.082      3.44641
     190.092      3.44738
     190.102      3.44845
     190.112      3.44969
     190.122      3.45113
     190.132      3.45274
     190.142      3.45446
     190.152      3.45616
     190.162      3.45775
     190.172      3.45915
     190.182      3.46032
     190.192      3.46130
     190.202      3.46215
     190.212      3.46297
     190.222      3.46389
     190.232      3.46497
     190.242      3.46625
     190.252      3.46771
     190.262      3.46928
     190.272      3.47084
     190.282      3.47231
     190.292      3.47358
     190.302      3.47464
     190.312      3.47550
     190.322      3.47623
     190.332      3.47694
     190.342      3.47774
     190.352      3.47870
     190.362      3.47987
     190.372      3.48122
     190.382      3.48269
     190.392      3.48417
     190.402      3.48556
     190.412      3.48677
     190.422      3.48776
     190.432      3.48856
     190.442      3.48922
     190.452      3.48986
     190.462      3.49058
     190.472      3.49147
     190.482      3.49256
     190.492      3.49383
     190.502      3.49523
     190.512      3.49664
     190.522      3.49795
     190.532      3.49910
     190.542      3.50002
     190.552      3.50075
     190.562      3.50134
     190.572      3.50189
     190.582      3.50251
     190.592      3.50329
     190.602      3.50427
     190.612      3.50543
     190.622      3.50671
     190.632      3.50802
     190.642      3.50924
     190.652      3.51029
     190.662      3.51112
     190.672      3.51174
     190.682      3.51223
     190.692      3.51268
     190.702      3.51319
     190.712      3.51385
     190.722      3.51472
     190.732      3.51577
     190.742      3.51695
     190.752      3.51815
     190.762      3.51928
     190.772      3.52025
     190.782      3.52100
     190.792      3.52155
     190.802      3.52195
     190.812      3.52231
     190.822      3.52273
     190.832      3.52330
     190.842      3.52406
     190.852      3.52502
     190.862      3.52611
     190.872      3.52723
     190.882      3.52829
     190.892      3.52918
     190.902      3.52986
     190.912      3.53034
     190.922      3.53067
     190.932      3.53095
     190.942      3.53129
     190.952      3.53177
     190.962      3.53244
     190.972      3.53331
     190.982      3.53432
     190.992      3.53537
     191.002      3.53635
     191.012      3.53718
     191.022      3.53780
     191.032      3.53822
     191.042      3.53848
     191.052      3.53869
     191.062      3.53895
     191.072      3.53935
     191.082      3.53994
     191.092      3.54072
     191.102      3.54165
     191.112      3.54262
     191.122      3.54354
     191.132      3.54431
     191.142      3.54486
     191.152      3.54522
     191.162      3.54541
     191.172      3.54555
     191.182      3.54573
     191.192      3.54604
     191.202      3.54654
     191.212      3.54724
     191.222      3.54808
     191.232      3.54897
     191.242      3.54981
     191.252      3.55051
     191.262      3.55100
     191.272      3.55128
     191.282      3.55140
     191.292      3.55146
     191.302      3.55155
     191.312      3.55178
     191.322      3.55219
     191.332      3.55280
     191.342      3.55356
     191.352      3.55437
     191.362      3.55514
     191.372      3.55578
     191.382      3.55621
     191.392      3.55644
     191.402      3.55650
     191.412      3.55650
     191.422      3.55652
     191.432      3.55668
     191.442      3.55702
     191.452      3.55756
     191.462      3.55825
     191.472      3.55901
     191.482      3.55973
     191.492      3.56031
     191.502      3.56070
     191.512      3.56088
     191.522      3.56089
     191.532      3.56083
     191.542      3.56079
     191.552      3.56087
     191.562      3.56114
     191.572      3.56160
     191.582      3.56221
     191.592      3.56289
     191.602      3.56354
     191.612      3.56405
     191.622      3.56437
     191.632      3.56448
     191.642      3.56441
     191.652      3.56426
     191.662      3.56413
     191.672      3.56411
     191.682      3.56427
     191.692      3.56462
     191.702      3.56513
     191.712      3.56570
     191.722      3.56625
     191.732      3.56667
     191.742      3.56689
     191.752      3.56690
     191.762      3.56673
     191.772      3.56646
     191.782      3.56620
     191.792      3.56604
     191.802      3.56605
     191.812      3.56624
     191.822      3.56658
     191.832      3.56699
     191.842      3.56736
     191.852      3.56759
     191.862      3.56761
     191.872      3.56740
     191.882      3.56700
     191.892      3.56647
     191.902      3.56593
     191.912      3.56546
     191.922      3.56514
     191.932      3.56499
     191.942      3.56498
     191.952      3.56503
     191.962      3.56504
     191.972      3.56491
     191.982      3.56459
     191.992      3.56404
     192.002      3.56331
     192.012      3.56248
     192.022      3.56165
     192.032      3.56092
     192.042      3.56037
     192.052      3.56004
     192.062      3.55990
     192.072      3.55987
     192.082      3.55987
     192.092      3.55979
     192.102      3.55958
     192.112      3.55920
     192.122      3.55868
     192.132      3.55811
     192.142      3.55757
     192.152      3.55718
     192.162      3.55699
     192.172      3.55703
     192.182      3.55729
     192.192      3.55766
     192.202      3.55807
     192.212      3.55839
     192.222      3.55854
     192.232      3.55851
     192.242      3.55830
     192.252      3.55797
     192.262      3.55763
     192.272      3.55736
     192.282      3.55723
     192.292      3.55728
     192.302      3.55747
     192.312      3.55772
     192.322      3.55795
     192.332      3.55805
     192.342      3.55793
     192.352      3.55757
     192.362      3.55699
     192.372      3.55625
     192.382      3.55545
     192.392      3.55470
     192.402      3.55407
     192.412      3.55360
     192.422      3.55326
     192.432      3.55298
     192.442      3.55268
     192.452      3.55225
     192.462      3.55161
     192.472      3.55073
     192.482      3.54963
     192.492      3.54836
     192.502      3.54701
     192.512      3.54570
     192.522      3.54448
     192.532      3.54338
     192.542      3.54239
     192.552      3.54143
     192.562      3.54039
     192.572      3.53918
     192.582      3.53769
     192.592      3.53589
     192.602      3.53378
     192.612      3.53143
     192.622      3.52891
     192.632      3.52633
     192.642      3.52376
