# Example ARIES LBLRTM output
# WN (cm^{-1})  Rad(mW m^{-2} sr^{-1} cm)
     973.937      5.68657
     974.037      5.67900
     974.137      5.66265
     974.237      5.63987
     974.337      5.61448
     974.437      5.59105
     974.537      5.57406
     974.637      5.56689
     974.737      5.57102
     974.837      5.58553
     974.937      5.60714
     975.038      5.63080
     975.138      5.65074
     975.238      5.66184
     975.338      5.66086
     975.438      5.64738
     975.538      5.62396
     975.638      5.59564
     975.738      5.56878
     975.838      5.54948
     975.938      5.54207
     976.038      5.54797
     976.138      5.56540
     976.238      5.58977
     976.338      5.61492
     976.438      5.63472
     976.538      5.64460
     976.638      5.64269
     976.738      5.63018
     976.838      5.61086
     976.938      5.59003
     977.038      5.57304
     977.138      5.56387
     977.238      5.56420
     977.338      5.57310
     977.438      5.58750
     977.538      5.60307
     977.638      5.61552
     977.738      5.62165
     977.838      5.62010
     977.938      5.61153
     978.038      5.59829
     978.138      5.58364
     978.238      5.57090
     978.338      5.56262
     978.438      5.56004
     978.538      5.56297
     978.638      5.57001
     978.738      5.57894
     978.838      5.58737
     978.938      5.59322
     979.038      5.59514
     979.138      5.59270
     979.238      5.58643
     979.338      5.57760
     979.438      5.56795
     979.538      5.55936
     979.638      5.55346
     979.738      5.55130
     979.838      5.55311
     979.938      5.55823
     980.038      5.56519
     980.138      5.57205
     980.238      5.57678
     980.338      5.57780
     980.438      5.57442
     980.538      5.56704
     980.638      5.55716
     980.738      5.54702
     980.838      5.53903
     980.938      5.53509
     981.038      5.53609
     981.138      5.54156
     981.238      5.54980
     981.338      5.55828
     981.438      5.56442
     981.538      5.56628
     981.638      5.56315
     981.738      5.55579
     981.838      5.54618
     981.938      5.53694
     982.038      5.53052
     982.138      5.52849
     982.238      5.53102
     982.338      5.53686
     982.438      5.54369
     982.538      5.54890
     982.638      5.55034
     982.738      5.54702
     982.838      5.53938
     982.938      5.52921
     983.038      5.51902
     983.138      5.51137
     983.238      5.50802
     983.338      5.50950
     983.438      5.51494
     983.538      5.52244
     983.638      5.52960
     983.738      5.53431
     983.838      5.53532
     983.938      5.53256
     984.038      5.52703
     984.138      5.52047
     984.238      5.51471
     984.338      5.51111
     984.438      5.51020
     984.538      5.51157
     984.638      5.51408
     984.738      5.51632
     984.838      5.51710
     984.938      5.51580
     985.039      5.51257
     985.139      5.50819
     985.239      5.50379
     985.339      5.50044
     985.439      5.49880
     985.539      5.49889
     985.639      5.50017
     985.739      5.50173
     985.839      5.50261
     985.939      5.50215
     986.039      5.50015
     986.139      5.49696
     986.239      5.49329
     986.339      5.48995
     986.439      5.48761
     986.539      5.48655
     986.639      5.48662
     986.739      5.48731
     986.839      5.48794
     986.939      5.48791
     987.039      5.48685
     987.139      5.48481
     987.239      5.48210
     987.339      5.47928
     987.439      5.47688
     987.539      5.47524
     987.639      5.47445
     987.739      5.47429
     987.839      5.47436
     987.939      5.47419
     988.039      5.47344
     988.139      5.47196
     988.239      5.46986
     988.339      5.46743
     988.439      5.46506
     988.539      5.46309
     988.639      5.46171
     988.739      5.46093
     988.839      5.46058
     988.939      5.46035
     989.039      5.45994
     989.139      5.45912
     989.239      5.45782
     989.339      5.45612
     989.439      5.45420
     989.539      5.45234
     989.639      5.45075
     989.739      5.44958
     989.839      5.44883
     989.939      5.44841
     990.039      5.44810
     990.139      5.44769
     990.239      5.44698
     990.339      5.44586
     990.439      5.44433
     990.539      5.44250
     990.639      5.44052
     990.739      5.43859
     990.839      5.43688
     990.939      5.43546
     991.039      5.43434
     991.139      5.43345
     991.239      5.43263
     991.339      5.43176
     991.439      5.43071
     991.539      5.42945
     991.639      5.42799
     991.739      5.42642
     991.839      5.42485
     991.939      5.42336
     992.039      5.42201
     992.139      5.42077
     992.239      5.41956
     992.339      5.41829
     992.439      5.41689
     992.539      5.41531
     992.639      5.41364
     992.739      5.41197
     992.839      5.41047
     992.939      5.40926
     993.039      5.40840
     993.139      5.40784
     993.239      5.40745
     993.339      5.40702
     993.439      5.40634
     993.539      5.40529
     993.639      5.40383
     993.739      5.40208
     993.839      5.40022
     993.939      5.39847
     994.039      5.39702
     994.139      5.39593
     994.239      5.39516
     994.339      5.39455
     994.439      5.39386
     994.539      5.39291
     994.639      5.39160
     994.739      5.38995
     994.839      5.38811
     994.939      5.38629
     995.040      5.38469
     995.140      5.38344
     995.240      5.38253
     995.340      5.38183
     995.440      5.38114
     995.540      5.38025
     995.640      5.37903
     995.740      5.37747
     995.840      5.37568
     995.940      5.37387
     996.040      5.37225
     996.140      5.37095
     996.240      5.36998
     996.340      5.36923
     996.440      5.36849
     996.540      5.36754
     996.640      5.36623
     996.740      5.36455
     996.840      5.36265
     996.940      5.36075
     997.040      5.35913
     997.140      5.35796
     997.240      5.35726
     997.340      5.35688
     997.440      5.35654
     997.540      5.35593
     997.640      5.35479
     997.740      5.35305
     997.840      5.35086
     997.940      5.34854
     998.040      5.34652
     998.140      5.34519
     998.240      5.34480
     998.340      5.34532
     998.440      5.34650
     998.540      5.34786
     998.640      5.34886
     998.740      5.34900
     998.840      5.34798
     998.940      5.34575
     999.040      5.34253
     999.140      5.33875
     999.240      5.33492
     999.340      5.33153
     999.440      5.32896
     999.540      5.32739
     999.640      5.32678
     999.740      5.32695
     999.840      5.32757
     999.940      5.32828
    1000.040      5.32875
    1000.140      5.32869
    1000.240      5.32792
    1000.340      5.32641
    1000.440      5.32421
    1000.540      5.32152
    1000.640      5.31859
    1000.740      5.31572
    1000.840      5.31319
    1000.940      5.31119
    1001.040      5.30979
    1001.140      5.30891
    1001.240      5.30834
    1001.340      5.30782
    1001.440      5.30705
    1001.540      5.30587
    1001.640      5.30422
    1001.740      5.30222
    1001.840      5.30012
    1001.940      5.29817
    1002.040      5.29662
    1002.140      5.29553
    1002.240      5.29484
    1002.340      5.29432
    1002.440      5.29366
    1002.540      5.29264
    1002.640      5.29115
    1002.740      5.28928
    1002.840      5.28729
    1002.940      5.28555
    1003.040      5.28440
    1003.140      5.28402
    1003.240      5.28437
    1003.340      5.28515
    1003.440      5.28591
    1003.540      5.28617
    1003.640      5.28554
    1003.740      5.28390
    1003.840      5.28138
    1003.940      5.27835
    1004.040      5.27531
    1004.140      5.27269
    1004.240      5.27077
    1004.340      5.26959
    1004.440      5.26891
    1004.540      5.26839
    1004.640      5.26764
    1004.740      5.26641
    1004.840      5.26464
    1004.940      5.26251
    1005.041      5.26032
    1005.141      5.25840
    1005.241      5.25697
    1005.341      5.25607
    1005.441      5.25552
    1005.541      5.25504
    1005.641      5.25428
    1005.741      5.25303
    1005.841      5.25124
    1005.941      5.24910
    1006.041      5.24690
    1006.141      5.24499
    1006.241      5.24362
    1006.341      5.24287
    1006.441      5.24259
    1006.541      5.24250
    1006.641      5.24223
    1006.741      5.24152
    1006.841      5.24024
    1006.941      5.23848
    1007.041      5.23645
    1007.141      5.23443
    1007.241      5.23266
    1007.341      5.23124
    1007.441      5.23009
